"customer_id","r_score","f_score","m_score","rfm_cell","total_spend","customer_segment"
"13631",2,5,5,"255",3070.42,"At Risk / Don't Lose Them"
"16686",3,5,5,"355",3062.83,"Loyal Customers"
"14456",4,5,5,"455",3062.40,"Champions"
"17799",4,5,5,"455",3055.93,"Champions"
"16940",3,4,5,"345",3049.88,"Loyal Customers"
"16393",5,5,5,"555",3046.21,"Champions"
"16709",3,4,5,"345",3029.87,"Loyal Customers"
"12598",5,5,5,"555",3023.08,"Champions"
"12395",5,5,5,"555",3018.63,"Champions"
"18094",3,5,5,"355",3017.30,"Loyal Customers"
"12754",2,4,5,"245",3010.74,"At Risk / Don't Lose Them"
"12916",2,4,5,"245",3006.15,"At Risk / Don't Lose Them"
"15521",4,5,5,"455",3000.20,"Champions"
"17659",4,5,5,"455",2999.46,"Champions"
"17504",2,5,5,"255",2997.03,"At Risk / Don't Lose Them"
"12670",5,4,5,"545",2996.05,"Champions"
"14307",5,5,5,"555",2995.72,"Champions"
"15687",4,5,5,"455",2993.10,"Champions"
"14639",4,5,5,"455",2984.49,"Champions"
"13451",5,4,5,"545",2976.15,"Champions"
"14032",5,5,5,"555",2975.59,"Champions"
"15854",3,5,5,"355",2974.65,"Loyal Customers"
"16497",3,5,5,"355",2965.69,"Loyal Customers"
"17924",5,5,5,"555",2962.50,"Champions"
"14868",4,5,5,"455",2953.59,"Champions"
"17084",1,3,5,"135",2949.75,"About to Sleep"
"17444",4,4,5,"445",2940.04,"Champions"
"16316",2,5,5,"255",2938.91,"At Risk / Don't Lose Them"
"14530",4,5,5,"455",2925.91,"Champions"
"17512",4,5,5,"455",2924.99,"Champions"
"15606",5,5,5,"555",2920.16,"Champions"
"12906",5,4,5,"545",2919.81,"Champions"
"14112",4,5,5,"455",2915.15,"Champions"
"12438",5,3,5,"535",2906.85,"Loyal Customers"
"17644",4,5,5,"455",2895.64,"Champions"
"18144",4,5,5,"455",2888.75,"Champions"
"12408",2,4,5,"245",2888.55,"At Risk / Don't Lose Them"
"13735",4,4,5,"445",2885.24,"Champions"
"16633",5,5,5,"555",2883.10,"Champions"
"15673",5,4,5,"545",2881.02,"Champions"
"14251",5,4,5,"545",2879.70,"Champions"
"17728",3,4,5,"345",2876.01,"Loyal Customers"
"14005",5,4,5,"545",2874.72,"Champions"
"15628",4,5,5,"455",2870.24,"Champions"
"14711",5,5,5,"555",2868.80,"Champions"
"13901",3,4,5,"345",2867.20,"Loyal Customers"
"14535",3,4,5,"345",2864.19,"Loyal Customers"
"12685",4,5,5,"455",2863.08,"Champions"
"18145",5,4,5,"545",2861.55,"Champions"
"16928",4,5,5,"455",2847.60,"Champions"
"15984",3,5,5,"355",2837.67,"Loyal Customers"
"14852",5,5,5,"555",2836.69,"Champions"
"14572",4,5,5,"455",2832.84,"Champions"
"17596",4,5,5,"455",2827.93,"Champions"
"14842",3,4,5,"345",2824.69,"Loyal Customers"
"13174",5,4,5,"545",2817.03,"Champions"
"16871",4,5,5,"455",2812.34,"Champions"
"12356",4,4,5,"445",2811.43,"Champions"
"14903",4,4,5,"445",2810.63,"Champions"
"18230",5,5,5,"555",2810.20,"Champions"
"13230",3,5,5,"355",2806.97,"Loyal Customers"
"16081",3,4,5,"345",2806.90,"Loyal Customers"
"16764",5,5,5,"555",2799.25,"Champions"
"15993",5,5,5,"555",2797.57,"Champions"
"13769",2,5,5,"255",2796.51,"At Risk / Don't Lose Them"
"12578",4,3,5,"435",2794.51,"Loyal Customers"
"12758",2,3,5,"235",2791.59,"At Risk / Don't Lose Them"
"17739",5,5,5,"555",2791.35,"Champions"
"14626",4,4,5,"445",2791.27,"Champions"
"17213",4,5,5,"455",2781.23,"Champions"
"12388",5,5,5,"555",2780.66,"Champions"
"14121",5,4,5,"545",2780.15,"Champions"
"17838",4,4,5,"445",2779.30,"Champions"
"13870",4,5,5,"455",2770.94,"Champions"
"15356",3,5,5,"355",2766.50,"Loyal Customers"
"15114",4,5,5,"455",2760.56,"Champions"
"14854",3,5,5,"355",2759.83,"Loyal Customers"
"13971",4,5,5,"455",2758.26,"Champions"
"15321",3,4,5,"345",2748.31,"Loyal Customers"
"12669",5,4,5,"545",2744.03,"Champions"
"14808",4,5,5,"455",2741.17,"Champions"
"14125",5,4,5,"545",2740.43,"Champions"
"15696",3,5,5,"355",2736.46,"Loyal Customers"
"16938",5,4,5,"545",2736.38,"Champions"
"16003",3,4,5,"345",2735.37,"Loyal Customers"
"12840",3,4,5,"345",2726.77,"Loyal Customers"
"12380",4,4,5,"445",2724.81,"Champions"
"12708",3,5,5,"355",2712.91,"Loyal Customers"
"15796",4,5,5,"455",2711.56,"Champions"
"17069",4,5,5,"455",2709.70,"Champions"
"13285",4,4,5,"445",2709.12,"Champions"
"13654",4,5,5,"455",2707.33,"Champions"
"14107",3,5,5,"355",2703.23,"Loyal Customers"
"14732",5,5,5,"555",2702.49,"Champions"
"18097",1,5,5,"155",2697.80,"Can't Lose Them (Sleeping Giants)"
"17386",2,5,5,"255",2686.42,"At Risk / Don't Lose Them"
"12625",5,3,5,"535",2683.82,"Loyal Customers"
"17346",5,5,5,"555",2676.56,"Champions"
"13883",5,4,5,"545",2674.48,"Champions"
"14713",5,5,5,"555",2666.36,"Champions"
"12360",3,4,5,"345",2662.06,"Loyal Customers"
"14439",1,1,5,"115",2661.24,"Lost / Hibernating"
"15671",4,5,5,"455",2657.13,"Champions"
"12721",3,5,5,"355",2656.13,"Loyal Customers"
"13851",1,4,5,"145",2651.46,"Can't Lose Them (Sleeping Giants)"
"16618",2,4,5,"245",2647.59,"At Risk / Don't Lose Them"
"18260",2,5,5,"255",2643.20,"At Risk / Don't Lose Them"
"13658",5,4,5,"545",2639.17,"Champions"
"17655",5,5,5,"555",2638.94,"Champions"
"15752",4,5,5,"455",2637.38,"Champions"
"13804",3,5,5,"355",2635.79,"Loyal Customers"
"13771",2,4,5,"245",2634.45,"At Risk / Don't Lose Them"
"12520",4,4,5,"445",2634.26,"Champions"
"17402",3,5,5,"355",2633.85,"Loyal Customers"
"18077",4,5,5,"455",2633.01,"Champions"
"13422",2,1,5,"215",2626.30,"About to Sleep"
"13644",5,4,5,"545",2624.26,"Champions"
"17965",5,5,5,"555",2622.57,"Champions"
"18210",5,5,5,"555",2621.38,"Champions"
"16255",5,5,5,"555",2619.91,"Champions"
"14262",5,5,5,"555",2618.23,"Champions"
"13021",4,5,5,"455",2616.38,"Champions"
"15782",5,4,5,"545",2614.74,"Champions"
"14397",5,5,5,"555",2612.96,"Champions"
"12836",4,4,5,"445",2612.86,"Champions"
"18075",4,5,5,"455",2611.75,"Champions"
"12726",4,5,5,"455",2609.10,"Champions"
"16241",5,5,5,"555",2607.87,"Champions"
"13136",4,4,5,"445",2607.61,"Champions"
"14408",5,5,5,"555",2606.53,"Champions"
"13983",5,5,5,"555",2603.43,"Champions"
"17317",4,4,5,"445",2600.34,"Champions"
"12600",4,5,5,"455",2599.04,"Champions"
"16919",5,5,5,"555",2596.45,"Champions"
"13895",4,4,5,"445",2593.07,"Champions"
"14243",2,5,5,"255",2588.77,"At Risk / Don't Lose Them"
"15033",4,5,5,"455",2586.67,"Champions"
"13911",3,5,5,"355",2580.91,"Loyal Customers"
"14546",4,4,5,"445",2578.09,"Champions"
"16912",4,5,5,"455",2575.38,"Champions"
"15485",2,4,5,"245",2575.00,"At Risk / Don't Lose Them"
"18245",5,5,5,"555",2567.06,"Champions"
"16308",2,4,5,"245",2560.00,"At Risk / Don't Lose Them"
"15572",4,5,5,"455",2552.86,"Champions"
"14334",5,5,5,"555",2552.21,"Champions"
"14701",5,5,5,"555",2549.37,"Champions"
"14676",3,5,5,"355",2548.24,"Loyal Customers"
"13344",2,4,5,"245",2543.72,"At Risk / Don't Lose Them"
"14776",3,5,5,"355",2538.30,"Loyal Customers"
"17700",5,4,5,"545",2534.64,"Champions"
"13471",4,4,5,"445",2531.58,"Champions"
"14659",3,5,5,"355",2529.93,"Loyal Customers"
"17314",5,5,5,"555",2527.92,"Champions"
"13975",2,5,5,"255",2526.28,"At Risk / Don't Lose Them"
"17449",3,5,5,"355",2520.86,"Loyal Customers"
"13394",4,5,5,"455",2520.02,"Champions"
"15245",2,4,5,"245",2515.84,"At Risk / Don't Lose Them"
"15271",5,5,5,"555",2507.07,"Champions"
"12352",3,5,5,"355",2506.04,"Loyal Customers"
"13695",5,5,5,"555",2504.13,"Champions"
"12517",4,4,5,"445",2502.84,"Champions"
"15932",5,5,5,"555",2495.87,"Champions"
"16477",3,5,5,"355",2494.46,"Loyal Customers"
"12483",4,5,5,"455",2484.98,"Champions"
"12913",5,4,5,"545",2483.63,"Champions"
"16710",4,5,5,"455",2483.04,"Champions"
"14315",3,5,5,"355",2481.13,"Loyal Customers"
"13507",2,4,5,"245",2479.16,"At Risk / Don't Lose Them"
"13588",5,5,5,"555",2478.95,"Champions"
"17682",5,5,5,"555",2474.33,"Champions"
"17188",5,5,5,"555",2474.23,"Champions"
"14766",3,5,5,"355",2473.37,"Loyal Customers"
"14502",4,5,5,"455",2470.67,"Champions"
"17164",4,5,5,"455",2467.35,"Champions"
"12455",3,5,5,"355",2466.86,"Loyal Customers"
"15750",5,5,5,"555",2465.48,"Champions"
"17131",3,4,5,"345",2463.17,"Loyal Customers"
"13784",5,5,5,"555",2462.79,"Champions"
"15674",3,4,5,"345",2446.60,"Loyal Customers"
"14163",3,4,5,"345",2445.91,"Loyal Customers"
"15527",4,5,5,"455",2429.78,"Champions"
"17071",5,5,5,"555",2429.03,"Champions"
"13949",4,5,5,"455",2427.32,"Champions"
"16143",4,5,5,"455",2424.94,"Champions"
"17722",1,4,5,"145",2424.04,"Can't Lose Them (Sleeping Giants)"
"15089",5,5,5,"555",2420.84,"Champions"
"15373",4,5,5,"455",2415.91,"Champions"
"12397",2,3,5,"235",2409.90,"At Risk / Don't Lose Them"
"17589",4,4,5,"445",2404.17,"Champions"
"15980",5,4,5,"545",2398.86,"Champions"
"18065",3,5,5,"355",2392.83,"Loyal Customers"
"13141",3,4,5,"345",2388.75,"Loyal Customers"
"15370",4,5,5,"455",2386.05,"Champions"
"17530",5,5,5,"555",2385.00,"Champions"
"14493",5,4,5,"545",2383.24,"Champions"
"14554",5,4,5,"545",2381.04,"Champions"
"14239",3,5,5,"355",2380.85,"Loyal Customers"
"15270",5,5,5,"555",2379.49,"Champions"
"13722",2,4,5,"245",2375.41,"At Risk / Don't Lose Them"
"17434",5,5,5,"555",2373.82,"Champions"
"14930",3,4,5,"345",2372.86,"Loyal Customers"
"13908",3,4,5,"345",2369.55,"Loyal Customers"
"15755",5,5,5,"555",2364.25,"Champions"
"12457",3,5,5,"355",2363.23,"Loyal Customers"
"17634",4,5,5,"455",2361.97,"Champions"
"14030",4,5,5,"455",2360.09,"Champions"
"14440",3,4,5,"345",2357.68,"Loyal Customers"
"15140",3,5,5,"355",2354.25,"Loyal Customers"
"14309",4,5,5,"455",2352.53,"Champions"
"12704",4,5,5,"455",2340.84,"Champions"
"18259",4,4,5,"445",2338.60,"Champions"
"12584",4,5,5,"455",2338.15,"Champions"
"18257",4,5,5,"455",2337.63,"Champions"
"17954",2,5,5,"255",2332.72,"At Risk / Don't Lose Them"
"15281",5,5,5,"555",2332.15,"Champions"
"12782",2,4,5,"245",2330.92,"At Risk / Don't Lose Them"
"15785",2,4,5,"245",2328.97,"At Risk / Don't Lose Them"
"17313",2,1,5,"215",2328.84,"About to Sleep"
"17744",4,5,5,"455",2322.40,"Champions"
"17211",5,5,5,"555",2317.22,"Champions"
"14290",5,4,5,"545",2314.65,"Champions"
"15365",4,5,5,"455",2314.32,"Champions"
"13994",4,5,5,"455",2313.14,"Champions"
"13704",5,5,5,"555",2308.06,"Champions"
"15288",3,4,5,"345",2306.52,"Loyal Customers"
"16735",3,4,5,"345",2300.56,"Loyal Customers"
"16550",2,4,5,"245",2298.97,"At Risk / Don't Lose Them"
"15105",4,5,5,"455",2298.93,"Champions"
"13115",5,4,5,"545",2294.78,"Champions"
"15704",2,4,5,"245",2293.62,"At Risk / Don't Lose Them"
"12615",3,4,5,"345",2291.19,"Loyal Customers"
"13527",4,5,5,"455",2287.51,"Champions"
"17696",2,5,5,"255",2285.71,"At Risk / Don't Lose Them"
"12684",4,5,5,"455",2283.63,"Champions"
"16782",5,5,5,"555",2279.90,"Champions"
"13317",1,5,5,"155",2273.68,"Can't Lose Them (Sleeping Giants)"
"17768",2,4,5,"245",2273.18,"At Risk / Don't Lose Them"
"14466",3,5,5,"355",2272.40,"Loyal Customers"
"13700",5,5,5,"555",2265.12,"Champions"
"16057",5,5,5,"555",2263.12,"Champions"
"16209",5,4,5,"545",2262.62,"Champions"
"14432",5,5,5,"555",2255.51,"Champions"
"16293",4,5,5,"455",2248.99,"Champions"
"17442",3,5,5,"355",2248.56,"Loyal Customers"
"15235",2,5,5,"255",2247.51,"At Risk / Don't Lose Them"
"16771",3,4,5,"345",2246.81,"Loyal Customers"
"15665",3,3,5,"335",2242.01,"Loyal Customers"
"14211",3,5,5,"355",2241.10,"Loyal Customers"
"16743",5,5,5,"555",2238.09,"Champions"
"14560",5,5,5,"555",2237.77,"Champions"
"14700",2,4,5,"245",2235.30,"At Risk / Don't Lose Them"
"16076",4,5,5,"455",2234.73,"Champions"
"15834",3,4,5,"345",2233.75,"Loyal Customers"
"18242",3,4,5,"345",2232.49,"Loyal Customers"
"14226",4,4,5,"445",2232.19,"Champions"
"14825",5,5,5,"555",2226.91,"Champions"
"17591",3,5,5,"355",2225.97,"Loyal Customers"
"12783",3,5,5,"355",2225.91,"Loyal Customers"
"13365",2,3,5,"235",2225.37,"At Risk / Don't Lose Them"
"15722",2,4,5,"245",2222.56,"At Risk / Don't Lose Them"
"15811",4,5,5,"455",2218.62,"Champions"
"12876",3,3,5,"335",2218.02,"Loyal Customers"
"12653",2,3,5,"235",2209.85,"At Risk / Don't Lose Them"
"13862",4,5,5,"455",2209.36,"Champions"
"15797",2,4,5,"245",2207.40,"At Risk / Don't Lose Them"
"15179",4,4,5,"445",2206.95,"Champions"
"13831",5,5,5,"555",2202.99,"Champions"
"17406",3,4,5,"345",2200.42,"Loyal Customers"
"15123",1,3,5,"135",2199.31,"About to Sleep"
"16628",3,4,5,"345",2188.05,"Loyal Customers"
"15394",5,4,5,"545",2183.54,"Champions"
"14341",3,5,5,"355",2182.28,"Loyal Customers"
"12856",4,5,5,"455",2179.93,"Champions"
"12909",4,4,5,"445",2178.67,"Champions"
"12501",2,1,5,"215",2169.39,"About to Sleep"
"12633",5,4,5,"545",2163.98,"Champions"
"13755",5,5,5,"555",2161.35,"Champions"
"12935",4,5,5,"455",2160.70,"Champions"
"16456",2,4,5,"245",2158.37,"At Risk / Don't Lose Them"
"14407",2,5,5,"255",2157.73,"At Risk / Don't Lose Them"
"16379",4,4,5,"445",2157.40,"Champions"
"13224",4,3,5,"435",2155.95,"Loyal Customers"
"16966",5,5,5,"555",2154.97,"Champions"
"17272",3,4,5,"345",2148.63,"Loyal Customers"
"14828",2,4,5,"245",2139.76,"At Risk / Don't Lose Them"
"12560",2,4,5,"245",2134.01,"At Risk / Don't Lose Them"
"17400",1,4,5,"145",2129.96,"Can't Lose Them (Sleeping Giants)"
"13517",4,4,5,"445",2128.42,"Champions"
"14360",2,4,5,"245",2128.23,"At Risk / Don't Lose Them"
"16407",5,5,5,"555",2126.93,"Champions"
"14640",4,5,5,"455",2125.08,"Champions"
"15058",4,5,5,"455",2124.99,"Champions"
"13632",4,4,5,"445",2121.27,"Champions"
"18061",4,5,5,"455",2119.41,"Champions"
"18008",4,5,5,"455",2116.19,"Champions"
"14691",4,4,5,"445",2114.33,"Champions"
"13265",5,4,5,"545",2107.66,"Champions"
"18173",3,4,5,"345",2106.84,"Loyal Customers"
"18093",4,4,5,"445",2106.52,"Champions"
"14461",2,4,5,"245",2103.06,"At Risk / Don't Lose Them"
"14515",4,5,5,"455",2102.09,"Champions"
"17861",4,5,5,"455",2100.80,"Champions"
"15815",4,4,5,"445",2100.60,"Champions"
"13126",3,5,5,"355",2099.64,"Loyal Customers"
"12610",4,4,5,"445",2099.54,"Champions"
"16875",2,4,5,"245",2095.53,"At Risk / Don't Lose Them"
"17191",4,5,5,"455",2095.13,"Champions"
"18283",5,5,5,"555",2094.88,"Champions"
"14306",3,3,5,"335",2093.32,"Loyal Customers"
"17490",3,5,5,"355",2092.32,"Loyal Customers"
"13571",5,5,5,"555",2092.32,"Champions"
"13297",4,4,5,"445",2089.85,"Champions"
"18044",2,5,5,"255",2088.60,"At Risk / Don't Lose Them"
"14810",4,5,5,"455",2087.88,"Champions"
"16954",5,5,5,"555",2085.08,"Champions"
"18231",1,4,5,"145",2083.27,"Can't Lose Them (Sleeping Giants)"
"14696",5,5,5,"555",2078.95,"Champions"
"14209",5,5,5,"555",2073.43,"Champions"
"18241",5,5,5,"555",2073.09,"Champions"
"18219",3,5,5,"355",2069.77,"Loyal Customers"
"14482",4,5,5,"455",2068.15,"Champions"
"12948",5,5,5,"555",2064.95,"Champions"
"12928",5,4,5,"545",2062.70,"Champions"
"16281",3,1,5,"315",2062.06,"About to Sleep"
"14409",3,5,4,"354",2059.45,"Loyal Customers"
"12518",5,4,4,"544",2056.89,"Champions"
"17667",5,4,4,"544",2055.51,"Champions"
"14188",3,5,4,"354",2054.36,"Loyal Customers"
"16150",5,4,4,"544",2053.02,"Champions"
"17086",4,5,4,"454",2050.08,"Champions"
"17612",3,5,4,"354",2048.45,"Loyal Customers"
"14232",3,4,4,"344",2048.07,"Loyal Customers"
"17625",4,4,4,"444",2047.00,"Champions"
"13495",1,4,4,"144",2044.87,"Can't Lose Them (Sleeping Giants)"
"17597",3,1,4,"314",2044.37,"About to Sleep"
"17090",5,5,4,"554",2043.95,"Champions"
"13450",4,5,4,"454",2043.72,"Champions"
"14001",3,4,4,"344",2043.08,"Loyal Customers"
"12585",1,3,4,"134",2040.10,"About to Sleep"
"13593",2,4,4,"244",2037.08,"At Risk / Don't Lose Them"
"18069",5,4,4,"544",2036.67,"Champions"
"17846",3,1,4,"314",2033.10,"About to Sleep"
"13630",3,5,4,"354",2031.78,"Loyal Customers"
"16409",5,4,4,"544",2028.88,"Champions"
"17337",5,4,4,"544",2027.87,"Champions"
"16358",3,4,4,"344",2027.50,"Loyal Customers"
"14544",4,3,4,"434",2024.45,"Loyal Customers"
"15341",3,1,4,"314",2020.52,"About to Sleep"
"14506",5,4,4,"544",2012.17,"Champions"
"15531",2,3,4,"234",2007.44,"At Risk / Don't Lose Them"
"15372",2,1,4,"214",2007.40,"About to Sleep"
"16098",2,5,4,"254",2005.63,"At Risk / Don't Lose Them"
"14730",2,5,4,"254",2005.06,"At Risk / Don't Lose Them"
"14217",5,5,4,"554",2004.98,"Champions"
"14462",4,5,4,"454",2004.02,"Champions"
"17082",2,3,4,"234",2003.85,"At Risk / Don't Lose Them"
"16754",1,1,4,"114",2002.40,"Lost / Hibernating"
"15493",2,4,4,"244",2001.80,"At Risk / Don't Lose Them"
"18188",5,4,4,"544",2001.04,"Champions"
"13305",4,5,4,"454",2000.86,"Champions"
"16698",1,3,4,"134",1998.00,"About to Sleep"
"17827",4,4,4,"444",1995.46,"Champions"
"18204",3,4,4,"344",1993.70,"Loyal Customers"
"17679",3,3,4,"334",1992.11,"Loyal Customers"
"17088",4,4,4,"444",1991.01,"Champions"
"13246",4,5,4,"454",1987.30,"Champions"
"13590",5,5,4,"554",1981.92,"Champions"
"13725",3,5,4,"354",1980.56,"Loyal Customers"
"17422",5,5,4,"554",1979.37,"Champions"
"16341",4,4,4,"444",1971.87,"Champions"
"17997",3,5,4,"354",1970.67,"Loyal Customers"
"12674",2,4,4,"244",1970.60,"At Risk / Don't Lose Them"
"17790",5,5,4,"554",1965.55,"Champions"
"17218",5,5,4,"554",1960.72,"Champions"
"15351",5,5,4,"554",1960.11,"Champions"
"14498",3,4,4,"344",1957.32,"Loyal Customers"
"12853",2,5,4,"254",1957.10,"At Risk / Don't Lose Them"
"17554",5,4,4,"544",1952.45,"Champions"
"14533",4,5,4,"454",1949.72,"Champions"
"14653",5,5,4,"554",1947.55,"Champions"
"15814",5,4,4,"544",1945.33,"Champions"
"15518",4,5,4,"454",1942.45,"Champions"
"14418",4,4,4,"444",1937.25,"Champions"
"14472",3,5,4,"354",1936.84,"Loyal Customers"
"15864",4,5,4,"454",1936.32,"Champions"
"15157",2,4,4,"244",1936.07,"At Risk / Don't Lose Them"
"12528",5,5,4,"554",1933.48,"Champions"
"14655",4,4,4,"444",1932.23,"Champions"
"14978",3,4,4,"344",1931.42,"Loyal Customers"
"16983",5,5,4,"554",1931.25,"Champions"
"13094",4,5,4,"454",1927.32,"Champions"
"16942",5,5,4,"554",1920.59,"Champions"
"15021",4,5,4,"454",1914.82,"Champions"
"17368",4,5,4,"454",1912.67,"Champions"
"14285",4,4,4,"444",1910.01,"Champions"
"16426",4,5,4,"454",1908.25,"Champions"
"17228",5,5,4,"554",1906.09,"Champions"
"14210",2,5,4,"254",1905.84,"At Risk / Don't Lose Them"
"15819",3,4,4,"344",1905.45,"Loyal Customers"
"14250",4,4,4,"444",1904.05,"Champions"
"12762",4,3,4,"434",1898.52,"Loyal Customers"
"17463",5,4,4,"544",1896.41,"Champions"
"17870",5,5,4,"554",1894.35,"Champions"
"14934",3,3,4,"334",1890.94,"Loyal Customers"
"12371",4,3,4,"434",1887.96,"Loyal Customers"
"15641",2,4,4,"244",1887.20,"At Risk / Don't Lose Them"
"16170",3,5,4,"354",1885.05,"Loyal Customers"
"13890",4,5,4,"454",1883.81,"Champions"
"16128",4,4,4,"444",1880.22,"Champions"
"17738",4,4,4,"444",1879.05,"Champions"
"15367",3,4,4,"344",1877.59,"Loyal Customers"
"17293",5,5,4,"554",1875.11,"Champions"
"16986",3,3,4,"334",1873.20,"Loyal Customers"
"13982",4,4,4,"444",1871.81,"Champions"
"16474",4,5,4,"454",1871.50,"Champions"
"17469",5,4,4,"544",1870.97,"Champions"
"16841",3,5,4,"354",1869.82,"Loyal Customers"
"14524",3,5,4,"354",1867.68,"Loyal Customers"
"17787",3,4,4,"344",1865.19,"Loyal Customers"
"16201",4,4,4,"444",1863.47,"Champions"
"14887",3,1,4,"314",1862.00,"About to Sleep"
"12423",2,5,4,"254",1859.31,"At Risk / Don't Lose Them"
"17873",3,4,4,"344",1859.16,"Loyal Customers"
"14305",3,4,4,"344",1858.96,"Loyal Customers"
"12963",5,5,4,"554",1856.63,"Champions"
"16979",4,5,4,"454",1852.00,"Champions"
"13421",4,3,4,"434",1851.08,"Loyal Customers"
"12383",5,4,4,"544",1850.56,"Champions"
"12381",5,4,4,"544",1845.31,"Champions"
"17519",4,5,4,"454",1844.02,"Champions"
"18180",5,5,4,"554",1843.75,"Champions"
"12950",4,4,4,"444",1843.00,"Champions"
"17015",4,4,4,"444",1842.56,"Champions"
"16102",4,4,4,"444",1842.14,"Champions"
"16455",2,5,4,"254",1841.18,"At Risk / Don't Lose Them"
"14113",4,4,4,"444",1840.42,"Champions"
"14216",5,4,4,"544",1839.30,"Champions"
"13924",4,5,4,"454",1838.85,"Champions"
"14459",2,1,4,"214",1837.92,"About to Sleep"
"18287",5,4,4,"544",1837.28,"Champions"
"13650",5,5,4,"554",1836.34,"Champions"
"15827",3,5,4,"354",1836.09,"Loyal Customers"
"13048",5,4,4,"544",1835.91,"Champions"
"14665",4,4,4,"444",1835.70,"Champions"
"16152",1,1,4,"114",1829.04,"Lost / Hibernating"
"15203",4,5,4,"454",1827.80,"Champions"
"18122",5,5,4,"554",1826.21,"Champions"
"17702",2,4,4,"244",1824.37,"At Risk / Don't Lose Them"
"16153",3,4,4,"344",1824.23,"Loyal Customers"
"17705",4,5,4,"454",1823.52,"Champions"
"16169",4,4,4,"444",1822.97,"Champions"
"17828",4,4,4,"444",1820.09,"Champions"
"17629",4,5,4,"454",1814.12,"Champions"
"15260",2,5,4,"254",1810.77,"At Risk / Don't Lose Them"
"13481",3,4,4,"344",1804.56,"Loyal Customers"
"17663",4,5,4,"454",1802.91,"Champions"
"15812",4,4,4,"444",1801.14,"Champions"
"16249",3,4,4,"344",1800.07,"Loyal Customers"
"13562",3,4,4,"344",1799.33,"Loyal Customers"
"13196",5,4,4,"544",1797.78,"Champions"
"17750",3,5,4,"354",1797.57,"Loyal Customers"
"17648",3,4,4,"344",1797.50,"Loyal Customers"
"12348",3,4,4,"344",1797.24,"Loyal Customers"
"18235",4,4,4,"444",1796.48,"Champions"
"13134",3,4,4,"344",1793.58,"Loyal Customers"
"18179",5,5,4,"554",1793.17,"Champions"
"13510",3,4,4,"344",1791.56,"Loyal Customers"
"16719",5,5,4,"554",1790.42,"Champions"
"12523",5,5,4,"554",1789.77,"Champions"
"14215",5,5,4,"554",1789.72,"Champions"
"14621",2,4,4,"244",1788.36,"At Risk / Don't Lose Them"
